Data,ACP,ALE,ALR,CCC,CDR,CPS,DNP,JSW,KGH,LPP,LTS,OPL,PEO,PGE,PGN,PKN,PKO,PZU,SPL,TPE
2001-06-25,18.158,,,,10.536,,,,6.1491,41.607,,8.5119,37.459,,,13.221,,,30.901,
2001-06-26,17.346,,,,10.653,,,,5.9454,41.175,,8.2768,36.616,,,12.718,,,30.048,
2001-06-27,16.526,,,,10.732,,,,5.8575,,,8.3033,36.775,,,12.786,,,29.134,
2001-06-28,16.196,,,,10.123,,,,5.8251,41.954,,8.3239,36.775,,,12.899,,,30.048,
2001-06-29,16.035,,,,10.33,,,,5.7371,42.476,,8.3239,36.092,,,12.823,,,30.048,
2001-07-02,14.998,,,,9.3873,,,,5.6538,41.693,,8.0423,37.301,,,12.899,,,29.696,
2001-07-03,13.907,,,,8.7694,,,,5.6029,41.954,,7.8339,37.035,,,12.862,,,28.356,
2001-07-04,13.415,,,,8.1907,,,,5.6538,42.127,,7.6252,35.933,,,12.823,,,27.294,
2001-07-05,13.577,,,,8.2789,,,,5.8389,42.042,,7.3905,35.566,,,12.786,,,27.58,
2001-07-06,14.069,,,,8.6419,,,,6.2326,42.476,,7.6722,35.197,,,12.718,,,27.58,
2001-07-09,13.689,,,,8.8086,,,,6.251,42.561,,7.646,34.937,,,12.283,,,27.437,
2001-07-10,13.689,,,,8.3575,,,,6.0474,42.476,,7.4843,35.197,,,11.778,,,27.361,
2001-07-11,13.907,,,,8.2397,,,,6.0797,42.476,,7.4843,34.463,,,11.629,,,26.3,
2001-07-12,14.726,,,,9.505,,,,6.302,42.648,,7.6722,35.724,,,11.809,,,27.011,
2001-07-13,14.397,,,,9.505,,,,6.2326,42.476,,7.7868,36.51,,,11.703,,,27.504,
2001-07-16,14.509,,,,9.672,,,,6.0797,42.736,,8.3969,37.301,,,12.139,,,27.58,
2001-07-17,13.088,,,,8.8871,,,,5.9593,42.736,,8.0894,36.565,,,11.883,,,27.294,
2001-07-18,11.889,,,,9.0146,,,,6.0612,42.995,,8.2098,37.301,,,11.958,,,27.011,
2001-07-19,12.106,,,,8.7302,,,,5.8898,43.255,,8.3033,36.51,,,12.243,,,26.3,
2001-07-20,11.455,,,,8.5634,,,,5.5148,43.342,,7.9015,35.039,,,11.847,,,25.456,
2001-07-23,10.797,,,,9.0931,,,,5.4316,44.381,,7.8808,35.463,,,11.847,,,24.961,
2001-07-24,10.168,,,,8.7694,,,,5.4453,44.641,,7.5051,35.515,,,11.668,,,24.678,
2001-07-25,9.544,,,,8.5242,,,,5.4638,45.074,,7.4843,35.881,,,11.742,,,23.69,
2001-07-26,9.951,,,,9.0931,,,,5.6538,,,7.6252,37.091,,,12.103,,,24.467,
2001-07-27,10.364,,,,9.633,,,,5.876,44.989,,7.6722,37.194,,,12.207,,,24.744,
2001-07-30,9.873,,,,9.956,,,,5.8898,45.074,,7.693,37.509,,,12.283,,,23.9,
2001-07-31,9.817,,,,10.201,,,,5.788,44.728,,7.4374,36.668,,,12.17,,,24.041,
2001-08-01,10.224,,,,10.123,,,,5.6676,44.728,,7.3175,36.51,,,12.283,,,23.615,
2001-08-02,10.525,,,,10.407,,,,5.7046,45.509,,7.0619,36.826,,,12.606,,,23.472,
2001-08-03,11.071,,,,10.28,,,,5.6352,45.509,,6.6655,36.775,,,12.568,,,22.059,
2001-08-06,11.125,,,,10.447,,,,5.6029,45.421,,6.6394,35.984,,,12.568,,,21.849,
2001-08-07,10.769,,,,10.368,,,,5.5658,44.641,,6.7124,35.775,,,12.387,,,20.503,
2001-08-08,10.441,,,,9.75,,,,5.4962,43.082,,6.4986,35.831,,,12.027,,,19.582,
2001-08-09,10.418,,,,9.917,,,,5.2415,44.903,,6.1492,36.565,,,11.847,,,20.151,
2001-08-10,10.665,,,,10.123,,,,5.0517,44.208,,6.0345,36.775,,,11.958,,,20.151,
2001-08-13,10.853,,,,10.33,,,,4.6583,44.121,,5.7059,36.724,,,11.809,,,20.503,
2001-08-14,11.723,,,,10.407,,,,4.6767,44.468,,6.1492,36.143,,,12.063,,,21.565,
2001-08-16,11.183,,,,10.447,,,,4.4361,44.381,,5.7736,33.676,,,11.778,,,20.361,
2001-08-17,10.908,,,,10.33,,,,4.5054,44.296,,5.612,31.522,,,11.668,,,19.943,
2001-08-20,10.908,,,,9.995,,,,4.6767,44.641,,5.7997,33.468,,,11.703,,,20.151,
2001-08-21,10.959,,,,10.162,,,,4.7969,44.641,,6.0345,33.201,,,11.883,,,21.138,
2001-08-22,11.071,,,,10.241,,,,4.899,44.208,,6.2222,34.146,,,12.17,,,21.565,
2001-08-23,11.232,,,,10.33,,,,4.9685,44.989,,6.1284,34.146,,,12.387,,,21.214,
2001-08-24,11.723,,,,10.574,,,,5.1906,44.121,,6.3838,34.779,,,12.643,,,21.916,
2001-08-27,12.268,,,,10.574,,,,5.1398,44.554,,6.1492,35.096,,,12.502,,,22.979,
2001-08-28,13.415,,,,10.536,,,,5.0888,44.554,,6.0084,34.146,,,12.387,,,23.9,
2001-08-29,12.814,,,,10.536,,,,5.0007,45.074,,6.0553,34.304,,,12.502,,,23.832,
2001-08-30,12.596,,,,10.732,,,,5.1213,44.035,,6.1022,34.569,,,12.606,,,24.678,
2001-08-31,12.38,,,,10.938,,,,5.3436,43.775,,6.0553,35.249,,,12.862,,,25.806,
2001-09-03,12.708,,,,11.31,,,,5.4316,43.428,,6.0814,35.775,,,13.146,,,25.456,
2001-09-04,12.596,,,,11.31,,,,5.1537,44.035,,6.0553,36.616,,,13.326,,,25.456,
2001-09-05,13.255,,,,11.594,,,,5.223,,,6.1284,35.933,,,13.868,,,25.456,
2001-09-06,12.982,,,,11.35,,,,5.3619,43.428,,6.3578,36.565,,,13.982,,,24.744,
2001-09-07,12.814,,,,11.182,,,,5.1213,43.428,,6.1961,36.143,,,13.44,,,25.171,
2001-09-10,12.814,,,,11.104,,,,5.0194,43.775,,5.9406,35.463,,,13.184,,,25.456,
2001-09-11,11.183,,,,10.653,,,,4.7969,,,5.612,35.724,,,12.929,,,25.245,
2001-09-12,11.617,,,,10.447,,,,4.848,43.342,,5.4034,35.724,,,12.786,,,25.456,
2001-09-13,11.617,,,,10.33,,,,4.848,43.688,,5.4242,36.092,,,12.823,,,25.806,
2001-09-14,11.071,,,,9.4656,,,,4.5562,,,5.1426,34.988,,,12.139,,,25.522,
2001-09-17,10.58,,,,9.1814,,,,4.4361,43.688,,5.1426,34.146,,,11.958,,,24.744,
2001-09-18,10.58,,,,9.672,,,,4.3341,42.476,,5.2154,34.043,,,11.989,,,23.69,
2001-09-19,10.685,,,,9.917,,,,4.4174,42.476,,5.4503,34.355,,,12.426,,,24.535,
2001-09-20,10.392,,,,9.789,,,,4.1951,42.042,,5.3095,34.146,,,12.063,,,24.041,
2001-09-21,10.062,,,,9.2206,,,,3.6673,41.693,,5.0957,33.101,,,11.486,,,23.9,
2001-09-24,10.062,,,,9.3873,,,,3.6487,41.954,,4.9131,32.834,,,10.981,,,23.69,
2001-09-25,10.252,,,,9.0931,,,,3.7691,,,5.1217,33.15,,,10.906,,,23.9,
2001-09-26,10.252,,,,9.0931,,,,3.7506,41.954,,5.3303,33.62,,,11.2,,,24.393,
2001-09-27,10.224,,,,8.8871,,,,3.6302,42.214,,5.3303,33.885,,,11.02,,,24.393,
2001-09-28,10.168,,,,9.0146,,,,3.6302,42.301,,5.4712,34.463,,,11.125,,,24.611,
2001-10-01,9.924,,,,9.1421,,,,3.496,42.648,,5.3095,34.83,,,11.125,,,24.611,
2001-10-02,9.924,,,,8.8871,,,,3.5283,42.736,,5.1895,35.096,,,11.162,,,24.744,
2001-10-03,9.572,,,,8.6419,,,,3.4264,42.476,,5.0017,33.987,,,11.02,,,24.611,
2001-10-04,9.762,,,,8.7302,,,,3.5469,42.821,,5.2154,34.095,,,11.342,,,25.104,
2001-10-05,9.924,,,,8.9362,,,,3.5283,42.042,,5.2834,33.15,,,11.125,,,25.245,
2001-10-08,10.278,,,,8.8086,,,,3.4774,42.907,,5.4242,33.042,,,11.162,,,25.029,
2001-10-09,11.071,,,,9.1421,,,,3.6487,43.862,,5.8936,33.726,,,11.847,,,25.882,
2001-10-10,12.106,,,,9.583,,,,3.871,43.862,,6.2692,34.513,,,12.538,,,27.714,
2001-10-11,13.199,,,,10.084,,,,3.8015,44.208,,6.4986,35.724,,,12.899,,,29.41,
2001-10-12,13.143,,,,10.162,,,,3.6673,44.296,,6.6864,36.249,,,12.747,,,28.919,
2001-10-15,12.868,,,,10.201,,,,3.496,44.296,,6.2431,36.407,,,12.502,,,28.85,
2001-10-16,13.794,,,,11.104,,,,3.6487,,,6.5717,37.668,,,13.221,,,29.914,
2001-10-17,13.143,,,,11.025,,,,3.7691,,,6.5456,38.613,,,13.004,,,30.124,
2001-10-18,13.415,,,,10.732,,,,3.7691,44.208,,6.3578,38.613,,,12.862,,,29.771,
2001-10-19,13.794,,,,10.78,,,,3.7506,43.428,,6.2692,37.035,,,12.68,,,29.487,
2001-10-22,14.998,,,,11.065,,,,3.9219,42.476,,6.5247,38.139,,,12.786,,,29.98,
2001-10-23,14.453,,,,10.976,,,,3.871,43.428,,6.5456,38.981,,,12.426,,,30.407,
2001-10-24,14.998,,,,11.144,,,,3.9729,43.775,,6.7594,39.399,,,12.387,,,31.109,
2001-10-25,14.781,,,,10.78,,,,3.8895,44.121,,6.9211,38.455,,,12.643,,,31.821,
2001-10-26,15.432,,,,11.144,,,,4.2831,,,7.3644,39.925,,,13.289,,,31.109,
2001-10-29,15.216,,,,11.182,,,,4.3155,43.775,,7.3905,39.925,,,13.688,,,31.461,
2001-10-30,14.234,,,,10.536,,,,4.0237,44.208,,7.1297,40.4,,,13.47,,,30.407,
2001-10-31,14.287,,,,10.898,,,,4.0099,43.862,,7.1297,39.664,,,13.47,,,29.98,
2001-11-02,14.287,,,,10.859,,,,4.1117,43.775,,6.9471,38.664,,,13.47,,,30.048,
2001-11-05,14.613,,,,10.819,,,,4.0933,43.775,,7.0359,38.873,,,13.802,,,29.345,
2001-11-06,14.613,,,,10.613,,,,4.0933,44.208,,6.9941,39.456,,,13.725,,,29.203,
2001-11-07,14.453,,,,10.447,,,,4.1811,43.775,,6.8743,39.031,,,13.763,,,28.566,
2001-11-08,15.054,,,,10.976,,,,4.385,,,7.1297,40.451,,,13.982,,,29.134,
2001-11-09,14.998,,,,10.653,,,,4.524,43.862,,7.0359,40.87,,,13.943,,,29.771,
2001-11-12,14.669,,,,10.536,,,,4.5888,,,7.0359,40.191,,,13.65,,,30.048,
2001-11-13,15.762,,,,10.898,,,,5.0007,43.775,,7.3644,41.763,,,14.162,,,31.251,
2001-11-14,16.905,,,,11.477,,,,5.1722,43.948,,7.8077,43.601,,,14.342,,,32.882,
2001-11-15,15.979,,,,10.976,,,,5.0702,44.468,,7.7608,44.393,,,14.02,,,34.648,
2001-11-16,14.998,,,,11.065,,,,5.0194,44.989,,8.1155,44.126,,,13.982,,,33.301,
2001-11-19,15.105,,,,10.976,,,,5.0702,44.554,,8.0686,44.652,,,14.267,,,34.222,
2001-11-20,14.613,,,,10.938,,,,5.1027,44.554,,7.9015,44.126,,,14.162,,,34.08,
2001-11-21,14.124,,,,10.574,,,,4.899,44.815,,7.5051,43.867,,,13.547,,,33.234,
2001-11-22,14.453,,,,10.692,,,,4.9685,45.074,,7.646,42.865,,,13.725,,,33.234,
2001-11-23,14.397,,,,10.447,,,,4.9313,45.941,,7.5992,42.814,,,13.725,,,32.598,
2001-11-26,14.287,,,,10.368,,,,4.95,45.509,,7.693,42.345,,,13.838,,,33.018,
2001-11-27,13.745,,,,10.33,,,,5.0702,45.421,,7.6252,41.977,,,13.763,,,34.222,
2001-11-28,13.634,,,,10.368,,,,5.0332,45.421,,7.5521,41.503,,,13.547,,,33.938,
2001-11-29,13.907,,,,10.368,,,,4.95,45.163,,7.3175,40.559,,,13.547,,,34.153,
2001-11-30,13.794,,,,10.123,,,,4.8109,45.249,,7.015,41.135,,,13.365,,,34.364,
2001-12-03,13.199,,,,9.956,,,,4.9313,45.334,,6.7335,42.08,,,13.365,,,34.153,
2001-12-04,13.745,,,,10.33,,,,5.0007,46.202,,7.0828,43.08,,,13.802,,,34.297,
2001-12-05,13.689,,,,10.486,,,,5.0702,45.509,,7.2236,42.764,,,13.838,,,34.222,
2001-12-06,13.85,,,,10.486,,,,5.0702,45.509,,7.3905,43.08,,,13.838,,,32.598,
2001-12-07,13.907,,,,10.613,,,,5.0702,46.289,,7.3644,43.182,,,13.838,,,32.598,
2001-12-10,13.472,,,,10.162,,,,4.9685,47.241,,7.1767,42.554,,,13.725,,,31.963,
2001-12-11,13.255,,,,10.035,,,,4.95,48.108,,7.2497,42.395,,,13.802,,,32.172,
2001-12-12,13.088,,,,9.917,,,,4.9685,48.108,,7.2236,42.499,,,13.688,,,31.963,
2001-12-13,12.163,,,,8.9362,,,,4.6396,48.368,,7.0359,41.451,,,13.44,,,31.461,
2001-12-14,11.455,,,,9.0146,,,,4.6257,,,6.7124,41.713,,,13.582,,,32.029,
2001-12-17,11.617,,,,9.1421,,,,4.6767,49.584,,6.4986,42.131,,,13.582,,,32.524,
2001-12-18,12.758,,,,9.505,,,,4.8109,51.664,,6.8273,43.342,,,13.688,,,32.524,
2001-12-19,12.436,,,,9.299,,,,4.7601,51.664,,6.5925,43.024,,,13.802,,,33.234,
2001-12-20,11.996,,,,9.299,,,,4.5377,53.31,,6.6394,42.814,,,13.688,,,33.376,
2001-12-21,12.052,,,,9.0931,,,,4.3478,,,6.5925,42.289,,,13.507,,,33.585,
2001-12-27,12.38,,,,9.505,,,,4.3478,54.61,,6.4986,41.977,,,13.62,,,34.297,
2001-12-28,12.542,,,,9.4266,,,,4.4174,56.344,,6.4778,41.977,,,13.868,,,34.431,
2001-12-31,12.325,,,,9.3384,,,,4.4545,56.171,,6.5456,41.977,,,13.725,,,35.35,
2002-01-02,12.38,,,,9.1814,,,,4.5054,56.171,,6.5456,42.289,,,13.907,,,34.648,
2002-01-03,13.36,,,,9.633,,,,4.899,,,7.2497,43.867,,,15.025,,,36.203,
2002-01-04,14.069,,,,9.299,,,,4.9685,,,7.7192,47.543,,,15.17,,,38.537,
2002-01-07,14.669,,,,9.2206,,,,5.0007,55.477,,7.8808,47.282,,,15.387,,,38.537,
2002-01-08,14.559,,,,9.0146,,,,4.9685,56.344,,7.8808,46.599,,,15.17,,,37.827,
2002-01-09,15.923,,,,9.4266,,,,5.4453,58.338,,8.3506,48.594,,,15.68,,,39.098,
2002-01-10,15.594,,,,9.3384,,,,5.223,,,8.0686,48.702,,,15.245,,,38.679,
2002-01-11,16.252,,,,9.3384,,,,5.5148,56.43,,8.1155,49.38,,,15.461,,,37.685,
2002-01-14,16.196,,,,9.1421,,,,5.3759,56.517,,7.7608,49.172,,,15.17,,,36.764,
2002-01-15,17.232,,,,9.0146,,,,5.4316,56.517,,7.8339,49.013,,,15.32,,,37.123,
2002-01-16,17.177,,,,9.0146,,,,5.4822,56.344,,7.9747,49.905,,,15.245,,,38.044,
2002-01-17,17.45,,,,9.1814,,,,5.7184,56.43,,8.2098,50.223,,,15.53,,,38.111,
2002-01-18,16.798,,,,9.0931,,,,5.7556,56.691,,8.0423,50.907,,,15.387,,,38.605,
2002-01-21,16.631,,,,8.8871,,,,5.7556,56.517,,7.8547,50.432,,,15.245,,,38.957,
2002-01-22,17.834,,,,,,,,5.9593,58.338,,8.2768,51.377,,,15.605,,,40.871,
2002-01-23,17.506,,,,,,,,5.8251,57.557,,8.0894,51.484,,,15.387,,,41.716,
2002-01-24,17.997,,,,,,,,5.788,57.731,,8.1832,52.219,,,15.746,,,41.431,
2002-01-25,17.666,,,,,,,,5.6676,59.811,,8.1364,54.9,,,16.042,,,43.414,
2002-01-28,16.854,,,,6.7585,,,,5.5333,59.899,,7.646,52.01,,,15.68,,,41.716,
2002-01-29,16.905,,,,6.6604,,,,5.5472,60.072,,7.6252,53.061,,,15.965,,,41.716,
2002-01-30,16.414,,,,6.5133,,,,5.4638,59.984,,7.4583,52.113,,,15.68,,,41.013,
2002-01-31,16.741,,,,6.4348,,,,5.5472,61.111,,7.5314,54.9,,,16.108,,,43.062,
2002-02-01,16.308,,,,6.1013,,,,5.6538,60.851,,7.3436,53.061,,,16.544,,,42.779,
2002-02-04,15.272,,,,5.2676,,,,5.7371,63.798,,7.2236,52.535,,,16.251,,,42.353,
2002-02-05,15.054,,,,5.4932,,,,5.5842,63.798,,7.015,51.168,,,15.891,,,40.729,
2002-02-06,15.65,,,,5.3264,,,,5.6352,63.279,,7.0619,51.218,,,15.68,,,40.237,
2002-02-07,15.762,,,,5.3264,,,,5.4638,63.279,,7.1767,51.218,,,14.59,,,39.599,
2002-02-08,15.432,,,,5.4048,,,,5.3619,62.411,,7.2236,51.218,,,14.665,,,41.222,
2002-02-11,15.489,,,,5.3068,,,,5.325,60.851,,7.0359,52.219,,,15.53,,,42.067,
2002-02-12,15.272,,,,5.1204,,,,5.2046,61.198,,7.015,51.484,,,15.17,,,41.431,
2002-02-13,15.762,,,,4.983,,,,5.223,61.285,,7.0619,52.43,,,15.387,,,42.427,
2002-02-14,15.489,,,,4.9144,,,,5.26,61.198,,7.2027,51.902,,,15.245,,,42.427,
2002-02-15,15.489,,,,4.7084,,,,5.3759,63.711,,7.1558,51.484,,,15.245,,,42.569,
2002-02-18,15.216,,,,4.4043,,,,5.3619,61.891,,7.1558,50.907,,,15.245,,,42.427,
2002-02-19,15.105,,,,4.2376,,,,5.3111,63.366,,6.9681,51.117,,,15.1,,,42.569,
2002-02-20,15.594,,,,4.2376,,,,5.3111,63.798,,6.9211,52.01,,,14.952,,,42.637,
2002-02-21,15.272,,,,4.4239,,,,5.223,64.233,,6.8064,52.43,,,14.267,,,42.779,
2002-02-22,15.594,,,,4.5024,,,,5.1722,65.1,,6.7124,52.43,,,14.086,,,42.846,
2002-02-25,16.358,,,,5.2479,,,,5.1722,65.879,,6.8273,54.109,,,14.162,,,42.987,
2002-02-26,16.14,,,,5.2282,,,,5.1906,66.746,,6.9211,55.686,,,14.162,,,44.192,
2002-02-27,16.035,,,,5.1596,,,,5.26,66.746,,7.0619,56.211,,,14.342,,,44.192,
2002-02-28,16.035,,,,5.2086,,,,5.1398,73.68,,6.9941,54.634,,,14.229,,,44.896,
2002-03-01,16.252,,,,5.1008,,,,5.1027,,,7.0359,56.998,,,14.306,,,46.667,
2002-03-04,16.414,,,,4.9144,,,,5.2046,80.095,,7.0828,55.426,,,14.162,,,47.513,
2002-03-05,16.252,,,,4.8163,,,,5.1213,82.262,,6.9941,55.426,,,13.982,,,47.371,
2002-03-06,16.196,,,,4.7084,,,,4.9175,82.262,,6.9681,54.634,,,13.982,,,47.655,
2002-03-07,16.741,,,,4.6691,,,,4.7601,75.501,,7.2236,55.426,,,14.049,,,48.006,
2002-03-08,16.905,,,,4.6495,,,,4.7601,72.814,,7.1767,55.952,,,14.049,,,48.927,
2002-03-11,16.469,,,,4.6299,,,,4.8109,72.814,,7.1089,54.109,,,13.868,,,47.588,
2002-03-12,15.707,,,,4.6299,,,,4.7784,74.114,,6.9471,53.322,,,13.582,,,45.54,
2002-03-13,15.707,,,,4.6299,,,,4.848,,,7.0619,53.061,,,13.802,,,45.463,
2002-03-14,15.594,,,,4.5515,,,,4.848,75.414,,7.0828,54.374,,,13.65,,,46.176,
2002-03-15,15.544,,,,4.5907,,,,4.8109,75.414,,7.0359,54.109,,,13.507,,,47.23,
2002-03-18,15.432,,,,4.5907,,,,4.7969,75.414,,6.7335,54.109,,,13.547,,,45.958,
2002-03-19,15.16,,,,4.3455,,,,4.8109,75.414,,6.4309,55.16,,,13.079,,,47.095,
2002-03-20,15.321,,,,4.218,,,,4.95,78.014,,6.3838,55.426,,,13.365,,,46.527,
2002-03-21,14.998,,,,4.1787,,,,4.9175,83.129,,6.4047,55.686,,,13.44,,,46.811,
2002-03-22,15.377,,,,4.3455,,,,5.0194,81.483,,6.4986,58.314,,,13.65,,,47.021,
2002-03-25,15.054,,,,4.2376,,,,4.9685,,,6.1752,55.426,,,13.582,,,47.021,
2002-03-26,15.105,,,,4.1199,,,,4.9313,79.662,,6.0814,55.686,,,13.507,,,47.095,
2002-03-27,15.377,,,,4.0806,,,,5.0194,78.969,,6.2692,54.374,,,13.65,,,48.366,
2002-03-28,15.272,,,,4.1003,,,,5.0517,80.53,,6.2222,54.374,,,13.47,,,48.15,
2002-04-02,15.216,,,,4.1003,,,,5.0332,79.315,,6.0345,54.109,,,13.221,,,47.371,
2002-04-03,15.321,,,,3.8942,,,,5.0517,,,5.9406,53.061,,,13.184,,,47.021,
2002-04-04,15.377,,,,3.6098,,,,4.8806,77.147,,5.9876,53.322,,,13.259,,,47.095,
2002-04-05,15.707,,,,3.649,,,,4.9175,78.882,,6.1752,55.426,,,13.44,,,48.366,
2002-04-08,15.707,,,,3.2763,,,,4.7278,,,6.0814,54.109,,,13.47,,,48.786,
2002-04-09,16.58,,,,3.0703,,,,4.8295,,,6.3369,56.211,,,13.65,,,50.625,
2002-04-10,16.526,,,,2.9918,,,,4.8621,79.747,,6.3369,56.738,,,13.44,,,51.972,
2002-04-11,16.414,,,,2.8251,,,,4.7278,80.182,,6.0084,58.841,,,13.221,,,52.959,
2002-04-12,16.035,,,,2.5405,,,,4.5888,79.747,,5.9613,56.998,,,13.259,,,52.817,
2002-04-15,16.035,,,,2.7859,,,,4.5888,80.614,,6.0553,58.314,,,13.582,,,55.293,
2002-04-16,15.544,,,,2.6681,,,,4.6257,80.182,,6.1492,58.841,,,13.582,,,54.231,
2002-04-17,14.998,,,,2.5405,,,,4.5054,78.014,,5.9876,57.523,,,13.326,,,52.532,
2002-04-18,14.018,,,,2.5602,,,,4.3478,77.147,,5.9145,57.789,,,13.365,,,51.195,
2002-04-19,13.907,,,,2.6681,,,,4.2323,76.714,,5.7997,56.472,,,13.289,,,50.064,
2002-04-22,14.18,,,,2.8643,,,,4.3341,79.488,,5.8468,57.789,,,13.44,,,49.212,
2002-04-23,14.234,,,,2.7465,,,,4.3478,78.014,,5.9876,57.789,,,13.402,,,50.483,
2002-04-24,13.088,,,,2.6877,,,,4.3478,,,5.9876,57.789,,,13.402,,,50.274,
2002-04-25,12.708,,,,2.7269,,,,4.524,78.795,,6.1752,57.264,,,13.289,,,50.842,
2002-04-26,13.088,,,,2.7269,,,,4.6396,78.882,,6.4047,56.998,,,13.365,,,51.83,
2002-04-29,12.925,,,,2.7465,,,,4.5888,80.182,,6.4986,58.576,,,13.365,,,51.687,
2002-04-30,13.031,,,,2.7661,,,,4.4361,,,6.2692,57.789,,,13.289,,,51.261,
2002-05-02,13.088,,,,2.7269,,,,4.4545,,,5.9876,56.998,,,13.221,,,50.976,
2002-05-06,12.925,,,,2.6877,,,,4.4545,78.882,,5.9876,58.05,,,13.184,,,51.195,
2002-05-07,12.814,,,,2.6387,,,,4.4174,78.882,,5.9613,56.998,,,13.146,,,50.768,
2002-05-08,12.868,,,,2.6191,,,,4.5054,,,6.0814,57.523,,,13.326,,,49.563,
2002-05-09,12.325,,,,2.5994,,,,4.5054,76.714,,6.0084,57.523,,,13.289,,,49.706,
2002-05-10,11.834,,,,2.5602,,,,4.524,78.882,,5.9876,58.314,,,13.146,,,50.274,
2002-05-13,12.217,,,,2.4817,,,,4.3155,80.614,,6.0345,58.05,,,13.365,,,49.922,
2002-05-14,12.38,,,,2.5405,,,,4.2137,,,6.1284,57.523,,,13.365,,,50.701,
2002-05-15,12.436,,,,2.5798,,,,4.2461,81.048,,6.1961,58.314,,,13.326,,,50.625,
2002-05-16,13.745,,,,2.6191,,,,4.5748,,,6.7802,59.888,,,13.582,,,53.034,
2002-05-17,13.745,,,,2.5994,,,,4.6583,79.922,,6.9681,60.414,,,13.943,,,54.447,
2002-05-20,13.963,,,,2.6387,,,,4.6257,81.135,,6.8064,59.627,,,13.907,,,52.959,
2002-05-21,14.234,,,,2.6387,,,,4.7969,81.048,,6.9681,59.362,,,14.02,,,52.181,
2002-05-22,13.794,,,,2.5798,,,,4.7461,82.782,,6.8064,59.888,,,13.838,,,51.896,
2002-05-23,14.069,,,,2.6191,,,,4.6906,86.684,,6.9002,59.627,,,13.868,,,52.532,
2002-05-24,14.018,,,,2.7661,,,,4.7969,88.416,,6.5247,59.888,,,14.342,,,51.972,
2002-05-27,14.018,,,,3.0311,,,,4.7278,93.617,,6.5456,60.154,,,14.162,,,51.546,
2002-05-28,13.745,,,,2.8251,,,,4.8109,91.017,,6.4778,58.841,,,13.943,,,51.336,
2002-05-29,13.745,,,,2.9526,,,,4.8621,91.017,,6.5456,59.362,,,14.229,,,51.051,
2002-05-31,13.963,,,,2.9722,,,,4.848,98.821,,6.4778,58.05,,,14.2,,,50.91,
2002-06-03,14.124,,,,3.0114,,,,4.8621,95.352,,6.6655,60.414,,,14.41,,,51.612,
2002-06-04,13.85,,,,3.139,,,,4.7091,95.352,,6.6186,58.841,,,14.342,,,51.336,
2002-06-05,13.85,,,,3.1978,,,,4.8295,98.821,,6.5925,58.05,,,14.665,,,51.051,
2002-06-06,13.36,,,,3.0507,,,,4.9685,97.084,,6.5456,58.05,,,14.883,,,51.119,
2002-06-07,13.143,,,,3.1782,,,,4.9685,95.782,,6.4517,57.789,,,14.74,,,51.051,
2002-06-10,13.199,,,,3.1782,,,,4.95,94.917,,6.4517,56.738,,,14.808,,,51.119,
2002-06-11,13.255,,,,3.1978,,,,4.9822,95.782,,6.5247,56.211,,,14.808,,,51.261,
2002-06-12,12.925,,,,3.2174,,,,5.0702,94.484,,6.5247,56.998,,,14.521,,,51.546,
2002-06-13,12.925,,,,3.3842,,,,5.1537,,,6.4986,55.16,,,14.665,,,51.403,
2002-06-14,12.596,,,,3.3155,,,,4.9685,,,6.4047,52.535,,,14.162,,,50.199,
2002-06-17,12.542,,,,3.4822,,,,4.9685,85.989,,6.3838,54.109,,,13.982,,,49.848,
2002-06-18,12.542,,,,3.6294,,,,4.9313,83.735,,6.2692,53.848,,,13.868,,,48.786,
2002-06-19,12.38,,,,3.5902,,,,4.8109,83.649,,6.1284,53.061,,,13.688,,,46.667,
2002-06-20,12.436,,,,3.649,,,,4.7601,83.735,,6.1752,52.535,,,13.725,,,47.23,
2002-06-21,12.758,,,,3.8942,,,,4.899,83.649,,6.2431,53.588,,,14.02,,,48.081,
2002-06-24,12.38,,,,3.9531,,,,4.7784,84.948,,5.9406,50.958,,,13.65,,,48.006,
2002-06-25,12.38,,,,3.7864,,,,4.7969,83.649,,5.7736,49.438,,,13.259,,,46.735,
2002-06-26,12.106,,,,3.4234,,,,4.6257,83.649,,5.4973,48.646,,,12.899,,,44.761,
2002-06-27,12.652,,,,3.5902,,,,4.6906,86.684,,5.4242,49.121,,,13.184,,,45.606,
2002-06-28,12.325,,,,3.6098,,,,4.524,87.548,,5.1687,48.962,,,12.929,,,44.761,
2002-07-01,12.38,,,,3.3646,,,,4.5748,87.983,,5.1895,48.854,,,12.929,,,44.618,
2002-07-02,12.38,,,,2.9526,,,,4.4174,85.817,,4.9131,48.911,,,12.823,,,43.483,
2002-07-03,12.485,,,,3.1586,,,,4.4545,83.649,,4.9131,48.753,,,13.004,,,43.13,
2002-07-04,12.708,,,,3.2763,,,,4.5377,85.035,,4.8871,48.384,,,12.718,,,42.427,
2002-07-05,12.868,,,,3.3155,,,,4.6767,85.729,,5.1217,49.279,,,12.747,,,43.909,
2002-07-08,12.925,,,,3.2959,,,,4.7278,85.035,,5.1895,49.438,,,12.68,,,43.983,
2002-07-09,12.982,,,,3.2763,,,,4.9175,86.335,,5.2834,50.172,,,12.747,,,43.983,
2002-07-10,12.982,,,,3.1978,,,,4.8109,93.617,,5.1687,48.753,,,12.606,,,43.766,
