Data,11B,AMC,ASE,ATT,BDX,BFT,BHW,BML,BNP,CAR,CIE,CIG,CLN,CMR,CRM,DAT,DOM,DVL,EAT,ECH,ENA,EUR,FMF,GPW,GTC,ING,KER,KRU,KTY,LVC,MAB,MBK,MIL,MRC,NEU,PKP,PLW,TEN,WPL,XTB
2012-04-04,9.98,36.622,,30.954,46.859,,47.744,,46.02,91.475,13.144,2.772,,58.87,9.4107,,18.569,0.9611,7.215,0.9795,14.511,29.75,2.5052,25.623,5.0582,74.53,59.609,45.055,68.978,,14.28,265.49,4.1266,,66.518,,,,,
2012-04-05,9.7,37.807,5.9349,31.194,47.241,137.8,47.744,,47.9,92.943,13.169,2.775,,58.503,9.552,,18.543,0.9611,7.2,1.0028,14.415,29.309,2.4438,25.398,5.0582,73.872,60.213,46.039,69.689,,14.55,268.55,4.0973,,66.518,,,,,
2012-04-10,9.7,37.218,5.8674,30.611,47.299,139.12,47.683,7.7,46.26,97.742,13.032,2.74,,57.592,8.9548,,18.084,0.9477,7.15,0.9771,14.102,29.882,2.3414,25.111,5.1065,71.547,61.934,45.214,69.626,,14.49,263.91,4.0193,,67.348,,,,,
2012-04-11,9.8,37.296,5.7663,30.296,47.134,140.46,47.562,7.65,46.96,97.839,13.264,2.71,,58.641,9.13,,17.864,0.9477,7.15,0.9607,14.232,29.758,2.4506,24.726,5.0743,70.186,62.709,45.89,71.682,,14.27,264.46,4.0876,,67.223,,,,,
2012-04-12,9.82,37.807,5.7259,30.676,47.077,142.06,47.927,,71.35,99.79,13.545,2.828,,59.419,9.3409,,18.543,0.9611,7.2,0.9443,14.572,31.577,2.5052,24.918,5.3643,70.626,64.216,47.836,71.739,,13.29,264.84,4.1851,,66.808,,,,,
2012-04-13,9.74,38.785,5.7393,30.519,47.134,145.7,48.11,,71.25,101.74,13.705,2.79,,59.419,9.0883,,18.799,0.9545,7.15,0.9513,14.284,31.12,2.5121,24.534,5.3965,72.38,63.699,47.281,71.739,,13.29,264.94,4.0973,,66.811,,,,,
2012-04-16,10.25,39.491,5.7393,30.445,47.134,,48.171,,71.1,102.72,13.809,2.8,,58.961,8.9267,,18.799,0.9611,7.265,0.942,14.232,31.652,2.4575,24.277,5.8232,72.468,63.699,47.373,71.739,,13.2,265.49,4.0876,,66.1,,,,,
2012-04-17,10.35,40.353,5.7326,29.854,47.407,148.37,48.415,,71.1,105.56,14.563,2.799,,59.419,8.7788,,18.545,0.9611,7.125,0.9372,14.25,32.409,2.4915,24.342,5.7578,72.556,64.818,47.373,71.151,,13.0,269.11,4.029,,66.518,,,,,
2012-04-18,10.1,39.959,5.8337,29.798,47.272,151.03,47.562,7.15,71.2,104.67,14.434,2.79,,59.784,8.7788,,18.799,0.9611,7.0,0.9372,14.25,32.823,2.4847,24.098,5.6783,71.503,63.268,47.281,71.151,,12.8,268.65,4.0095,,66.39,,,,,
2012-04-19,11.45,39.882,5.7326,31.12,46.224,151.03,46.922,,71.15,103.51,14.297,2.772,,58.961,8.7788,,19.132,0.9611,7.0,0.9372,14.31,33.846,2.4779,23.989,5.5736,74.003,63.784,46.354,70.22,,12.8,270.12,4.0486,,65.684,,,,,
2012-04-20,11.45,39.177,5.7326,31.6,45.947,151.13,45.397,7.4,71.15,103.51,13.993,2.785,,57.133,8.9752,,18.789,0.9611,7.075,0.9443,14.293,33.114,2.4575,24.213,5.5334,71.853,64.128,46.168,69.092,,13.25,269.21,4.029,,65.228,,,,,
2012-04-23,10.55,36.779,5.6988,30.492,44.322,152.54,44.514,7.2,71.15,99.4,13.36,2.733,,52.105,8.4981,,18.491,0.9477,6.865,0.9256,14.223,32.409,2.3414,23.69,5.4529,69.748,62.839,43.573,67.624,,13.0,265.49,3.9803,,64.438,,,,,
2012-04-24,10.75,37.516,5.6651,31.073,44.378,151.13,44.634,7.45,71.15,97.927,13.424,2.7,,54.254,8.5891,,18.34,0.9477,6.825,0.9349,14.432,32.574,2.3209,23.445,5.5173,70.186,60.686,44.221,67.918,,12.99,268.73,4.0583,,63.027,,,,,
2012-04-25,11.24,37.766,5.7326,31.555,43.882,151.13,45.702,7.55,71.15,99.7,13.865,2.665,,56.677,8.6665,,18.14,0.9477,6.91,0.9349,14.094,32.458,2.3209,23.253,5.6382,70.362,60.04,44.498,67.738,,13.33,272.92,4.0876,,62.735,,,,,
2012-04-26,11.39,37.061,5.7663,31.6,42.999,151.03,45.61,,71.2,102.43,13.906,2.7,,57.592,8.6733,,19.065,0.9545,7.0,0.9184,14.12,32.741,2.3891,23.824,5.7589,70.933,57.155,44.684,68.505,,13.4,269.21,4.0973,,64.602,,,,,
2012-04-27,10.9,37.546,5.7933,31.368,42.97,151.03,46.952,,71.2,97.839,13.865,2.79,,,9.13,,18.961,0.9611,7.0,0.9069,14.31,32.0,2.4915,24.271,6.0167,70.712,59.308,44.776,70.395,,13.8,269.21,4.0486,,65.933,,,,,
2012-04-30,11.2,38.315,,31.185,43.716,150.24,46.222,7.2,71.25,97.839,13.785,2.8,,56.77,9.2286,,18.962,0.9882,7.0,0.9091,14.444,31.989,2.5189,24.728,5.8106,71.02,59.825,44.776,70.514,,13.7,268.18,4.0486,,65.684,,,,,
2012-05-02,11.45,37.924,,32.034,44.074,,45.915,,71.7,98.802,13.937,2.765,,56.814,9.1444,,18.961,1.0018,7.0,0.8857,14.241,32.276,2.5121,24.823,5.6299,69.748,60.728,44.481,68.864,,13.35,265.95,4.0973,,67.919,,,,,
2012-05-04,11.15,37.68,5.7326,31.673,44.653,,45.123,,71.75,99.6,13.993,2.75,,57.498,8.8986,,18.961,0.9747,7.0,0.9021,14.45,32.974,2.4165,24.862,5.332,69.837,61.116,44.359,,,13.63,263.36,3.9412,,68.778,,,,,
2012-05-07,10.8,37.751,5.7259,31.682,45.481,150.24,46.892,,71.65,99.301,14.587,2.703,,57.453,8.9548,,18.595,0.9816,6.87,0.8857,14.398,32.391,2.4165,24.534,5.6461,69.748,59.437,43.944,68.978,,13.68,266.33,3.9998,,68.049,,,,,
2012-05-08,10.74,37.61,5.7326,31.701,44.679,147.57,45.549,,71.75,99.102,14.394,2.7,,57.133,8.891,,18.595,0.9747,6.775,0.8857,14.137,32.4,2.4915,24.349,5.4287,69.748,56.51,44.962,68.978,,13.71,265.49,3.99,,68.35,,,,,
2012-05-09,10.39,36.983,,32.478,44.596,145.8,46.952,,71.8,96.855,14.41,2.645,,55.716,8.9123,,18.034,0.9816,6.77,0.8904,13.998,32.035,2.4779,24.374,5.4589,70.186,58.19,45.055,69.504,,13.49,268.28,3.8827,,67.831,,,,,
2012-05-10,10.85,35.258,5.7326,32.228,44.653,149.79,46.829,6.98,71.65,96.855,14.426,2.68,,54.756,9.0883,,18.49,0.9816,6.655,0.8787,14.189,32.823,2.4575,24.413,5.4501,70.538,56.726,45.334,68.978,,13.49,266.61,3.8827,,67.919,,,,,
2012-05-11,10.5,35.729,,31.433,43.761,147.13,45.946,7.15,71.75,96.661,14.33,2.679,,55.304,8.8493,,17.508,0.9816,6.62,0.881,14.223,32.724,2.4643,23.625,5.3623,71.503,54.833,45.517,69.976,,12.8,264.28,3.9412,,69.552,,,,,
2012-05-14,10.5,36.044,5.7326,29.539,41.752,146.77,44.514,8.0,71.7,95.976,14.185,2.65,,54.848,8.5679,,17.734,0.9274,6.495,0.8787,14.042,32.823,2.3823,22.721,5.1469,70.186,55.133,44.962,68.978,,12.63,261.41,3.8437,,69.467,,,,,
2012-05-15,9.81,35.494,5.7326,29.659,41.244,146.77,43.903,7.7,71.85,98.704,14.306,2.639,,53.293,8.47,,17.237,0.8799,6.35,0.8928,14.216,33.031,2.3755,22.035,4.9051,70.011,52.508,44.313,67.624,,12.59,257.78,3.8242,,68.778,,,,,
2012-05-16,9.95,35.573,5.7056,33.356,40.731,145.7,44.969,,71.85,95.877,14.434,2.62,,53.02,8.6384,,16.867,0.8799,6.4,0.8904,14.216,33.031,2.4575,21.587,4.9938,69.31,51.648,43.618,65.565,,12.59,256.67,3.8437,,68.778,,,,,
2012-05-17,9.98,35.103,5.672,33.475,40.797,145.7,43.446,7.5,71.85,97.839,14.587,2.48,,54.527,8.3577,,16.402,0.8936,6.32,0.8928,13.851,32.093,2.4506,21.492,4.7682,68.827,47.645,41.718,65.45,,13.0,252.5,3.5608,,68.778,,,,,
2012-05-18,9.99,35.055,5.3954,33.402,41.115,,44.36,7.5,71.75,95.487,14.651,2.398,,53.293,8.4139,,16.403,0.9003,6.4,0.8928,13.529,32.6,2.4575,22.292,4.914,68.608,46.139,42.506,64.684,,13.0,252.5,3.5315,,69.639,,,,,
2012-05-21,10.0,34.711,5.3954,33.263,41.752,,44.146,7.0,71.75,92.454,14.579,2.35,,53.934,8.0065,,16.976,0.9274,6.405,0.8904,13.332,32.907,2.4575,23.382,4.889,68.87,45.622,43.108,64.684,,13.1,252.77,3.6096,,73.078,,,,,
2012-05-22,10.0,34.476,,33.254,42.582,,45.123,7.0,71.8,92.454,14.715,2.37,,53.202,7.4512,,16.871,0.9408,6.59,0.8928,13.357,32.45,2.4915,23.337,4.9776,67.556,46.483,42.598,67.571,,13.9,253.51,3.6096,,73.035,,,,,
2012-05-23,9.8,33.221,,33.263,42.455,143.13,42.988,7.18,70.1,97.639,14.627,2.358,,53.567,7.3746,,15.722,0.9341,6.4,0.8787,13.0,31.76,2.5052,23.221,4.9227,67.467,45.149,42.553,66.451,,14.0,244.14,3.5315,,73.078,,,,,
2012-05-24,10.05,32.65,5.3145,33.263,42.23,142.23,42.561,7.0,70.35,91.768,14.482,2.38,,53.567,7.1987,,16.141,0.9003,6.35,0.8646,12.55,32.159,2.5462,22.997,4.8876,67.072,46.052,42.181,66.746,,14.0,245.99,3.5803,,73.508,,,,,
2012-05-25,9.7,32.83,5.3145,33.356,42.23,142.23,42.288,6.78,70.45,91.377,14.233,2.52,,54.756,7.3601,,15.179,0.9138,6.4,0.8764,12.568,31.827,2.5939,23.067,4.8787,67.906,44.332,42.367,67.098,,14.1,249.61,3.6193,,73.078,,,,,
2012-05-28,9.66,33.301,,33.217,42.39,,42.378,6.94,70.5,90.105,14.322,2.54,,54.801,7.4443,,15.147,0.8799,6.5,,12.55,32.375,2.6486,23.382,4.87,68.345,44.59,42.645,69.331,,13.98,245.99,3.5705,,72.949,,,,,
2012-05-29,9.55,34.476,5.2606,33.226,42.455,140.46,43.079,,71.0,91.916,14.538,2.52,,53.293,7.7114,,15.618,0.8936,6.75,0.8716,12.827,32.159,2.7305,23.368,4.9579,68.345,47.171,41.819,68.211,,14.09,248.32,3.5218,,70.498,,,,,
2012-05-30,9.85,34.468,5.2606,33.254,42.455,140.36,42.288,6.65,71.0,91.916,14.651,2.5,,53.934,7.4231,,15.614,0.8936,6.82,0.8553,13.028,31.577,2.7237,23.701,4.9051,67.291,46.483,41.718,69.212,,13.97,243.76,3.2486,,70.498,,,,,
2012-05-31,9.9,34.476,,35.019,44.43,140.9,44.022,7.0,71.0,95.68,14.595,2.439,,54.712,6.8195,,15.564,0.9274,6.62,0.8787,13.881,31.989,2.8261,24.335,5.0809,67.993,48.205,42.738,70.269,,13.95,251.28,3.3169,,70.498,,,,,
2012-06-01,10.0,34.476,5.2874,35.111,43.792,,42.378,6.64,71.0,94.9,14.699,2.45,,53.293,6.4261,,14.833,0.8799,6.4,0.8436,13.444,31.544,2.7919,24.125,5.0809,67.906,47.386,42.635,68.919,,13.98,242.47,3.2681,,70.93,,,,,
2012-06-04,9.85,33.699,5.2874,36.358,42.836,141.44,43.111,6.66,71.0,95.682,14.602,2.4,,54.072,6.3208,,15.41,0.8867,6.4,0.8013,13.122,32.069,2.6895,23.829,5.0985,65.756,49.926,41.856,67.738,,14.0,242.74,3.3364,,68.091,,,,,
2012-06-05,9.55,33.394,,36.128,43.314,,43.6,6.66,71.1,95.68,14.434,2.41,,54.072,6.4261,,15.344,0.8867,6.25,0.806,12.923,33.033,2.6554,22.789,4.7293,64.923,48.376,42.367,66.512,,13.98,237.37,3.2388,,67.36,,,,,
2012-06-06,9.65,34.389,,36.672,42.518,141.44,43.6,6.7,71.0,95.876,14.546,2.46,,52.838,6.679,,16.141,0.8732,6.315,0.8693,13.01,34.061,2.7305,22.915,4.8524,64.923,49.668,42.738,67.624,,13.98,244.04,3.1608,,68.778,,,,,
2012-06-08,9.98,36.044,,36.312,40.924,,44.36,,71.25,96.855,14.506,2.5,,51.603,6.8827,,16.141,0.9003,6.95,0.867,13.868,35.729,2.7646,23.69,4.5711,65.799,50.744,42.635,,,14.3,250.45,3.0828,,69.081,,,,,
2012-06-11,9.96,35.432,5.2874,35.923,42.071,,44.634,6.59,71.25,95.388,14.538,2.534,,51.922,6.707,,16.52,0.8936,7.1,0.9021,13.626,36.396,2.6622,23.458,4.8876,65.799,49.668,43.396,68.211,,14.48,255.47,3.2193,,68.994,,,,,
2012-06-12,9.29,35.258,,35.665,42.709,,46.646,6.7,71.25,95.291,14.907,2.55,,53.934,6.7422,,16.47,0.8936,7.2,0.8904,13.772,35.316,2.5666,23.63,5.283,66.678,51.734,43.646,69.092,,15.77,259.92,3.3364,,70.413,,,,,
2012-06-13,9.3,34.398,,36.053,42.199,141.34,45.367,6.7,71.2,97.345,15.067,2.5,,54.117,6.8054,,15.915,0.9003,7.125,0.9091,13.617,34.652,2.5257,24.022,5.3623,67.556,51.044,43.295,69.689,,15.77,264.56,3.3364,,70.368,,,,,
2012-06-14,9.0,35.009,,36.275,40.987,141.34,44.817,6.7,71.2,95.877,15.14,2.56,,54.39,6.7422,,15.168,0.8799,7.3,0.8857,13.66,34.278,2.5939,24.342,5.538,67.511,51.044,42.747,69.976,,15.3,264.56,3.3754,,70.067,,,,,
2012-06-15,9.2,34.319,,35.066,42.071,140.46,45.034,,71.2,95.877,15.372,2.56,,55.716,6.5947,,15.91,0.9003,7.13,0.8904,13.703,33.817,2.5598,25.014,5.5821,68.432,53.37,42.422,68.919,,15.1,270.12,3.5218,,69.896,,,,,
2012-06-18,9.05,35.015,,34.852,41.752,145.07,43.659,6.65,71.7,95.388,15.909,2.58,,55.853,6.384,,15.647,0.8799,7.21,0.8787,13.695,33.821,2.5598,25.265,5.538,68.301,51.648,42.469,69.976,,15.1,270.6,3.4535,,68.778,,,,,
2012-06-19,9.29,35.173,5.6584,34.742,42.071,141.38,45.733,,71.6,97.297,16.694,2.666,,56.265,6.7352,,16.47,0.8867,7.41,0.8787,13.695,33.821,2.7305,25.366,5.9073,68.432,52.422,41.718,70.563,,15.0,271.98,3.7071,,70.498,,,,,
2012-06-20,9.14,34.319,5.2802,34.419,42.071,141.38,47.318,6.7,71.6,98.802,16.992,2.7,,55.304,6.686,,16.361,0.8799,7.51,0.8623,14.06,34.369,2.669,24.739,5.8985,67.556,51.818,41.67,69.919,,15.19,271.53,3.6096,,70.24,,,,,
2012-06-21,8.95,34.945,5.4637,34.389,40.35,140.46,47.806,6.7,71.4,99.301,16.983,2.697,,53.567,6.686,,16.004,0.8799,7.9,0.8623,13.712,34.903,2.6144,24.003,5.5908,66.81,50.401,41.718,70.563,,14.9,271.43,3.3657,,70.498,,,,,
2012-06-22,8.95,34.945,5.6613,34.649,40.318,140.46,47.745,6.7,71.4,97.348,16.951,2.69,,52.746,7.009,,15.318,0.8799,7.55,0.8693,13.964,33.901,2.6622,24.214,5.5293,67.556,51.992,41.718,70.039,,15.48,270.12,3.3754,,70.67,,,,,
2012-06-25,9.0,34.93,,34.555,41.435,140.46,47.865,6.69,71.35,97.839,17.232,2.59,,54.39,7.1987,,15.619,0.8867,7.565,0.8716,13.712,33.734,2.6622,24.085,5.4764,67.993,51.216,41.708,69.856,,15.69,264.66,3.3657,,70.067,,,,,
2012-06-26,9.46,34.906,5.6613,33.818,41.435,139.53,48.598,6.5,71.5,95.487,17.191,2.62,,55.898,7.5498,,15.365,0.8799,7.595,0.8787,13.807,33.577,2.7168,24.115,5.5996,69.31,51.648,42.042,69.626,,15.2,269.02,3.4047,,70.026,,,,,
2012-06-27,9.4,34.749,5.4425,33.845,42.008,,49.667,6.5,71.7,95.682,16.831,2.594,,56.494,7.9359,,15.547,0.8867,7.605,0.867,13.868,32.698,2.751,24.608,5.7578,70.757,51.089,41.904,69.272,,14.95,266.7,3.5022,,70.67,,,,,
2012-06-28,9.22,34.939,,33.42,33.975,141.38,48.478,6.5,71.55,94.947,16.454,2.576,,57.956,7.571,,14.932,0.8867,7.79,0.8272,13.479,32.306,2.7373,23.955,5.538,70.626,50.355,41.718,68.799,,14.99,271.05,3.4144,,71.272,,,,,
2012-06-29,9.32,35.236,,35.111,34.869,139.08,49.269,6.5,71.45,94.896,16.615,2.6,,58.324,7.6203,,14.927,0.8867,7.7,0.8482,13.764,34.227,2.7305,24.46,5.5996,71.591,52.467,42.923,70.269,,15.3,275.6,3.5998,,70.498,,,,,
2012-07-02,9.3,35.244,5.8238,34.649,36.206,138.15,47.562,6.5,71.45,,16.51,2.609,,58.732,7.6689,,15.086,0.8799,7.565,0.8436,13.687,35.469,2.6964,24.068,5.5821,70.186,52.679,43.488,70.563,,15.4,274.3,3.6096,,70.498,,,,,
2012-07-03,9.05,34.868,5.8168,34.482,37.036,137.69,49.552,6.48,71.55,94.797,16.438,2.64,,59.877,7.6552,,15.811,0.8732,7.495,0.8436,13.773,35.847,2.7237,24.022,5.5468,71.065,52.422,42.877,69.386,,15.95,278.21,3.59,,73.078,,,,,
2012-07-04,9.99,34.868,,34.372,37.29,137.87,49.649,,71.55,94.896,16.431,2.46,,60.561,7.4443,,15.547,0.8596,7.63,0.8436,13.532,34.478,2.7168,24.314,5.6171,70.186,53.455,42.645,70.92,,17.4,277.28,3.4925,,71.959,,,,,
2012-07-05,9.16,34.868,,34.472,38.501,,50.437,6.49,71.55,93.924,16.663,2.485,,60.335,7.9852,,15.564,0.8664,7.69,0.8436,13.595,34.393,2.7578,24.208,5.7754,69.837,54.058,43.108,71.151,,16.3,277.37,3.4632,,72.261,,,,,
2012-07-06,9.6,34.553,,34.289,39.841,133.99,50.88,,71.5,97.839,16.495,2.49,,60.335,7.8798,,16.278,0.8462,7.785,0.8646,13.426,34.177,2.7646,23.927,5.5205,69.31,54.574,43.433,71.445,,16.51,273.85,3.4144,,72.905,,,,,
2012-07-09,9.5,34.24,,34.196,38.884,133.89,49.3,6.49,71.6,95.876,16.51,2.57,,59.875,7.9359,,15.042,0.8596,7.84,0.8646,13.218,33.517,2.7373,23.635,5.5117,70.1,54.617,42.692,72.032,,16.57,261.03,3.3657,,72.648,,,,,
2012-07-10,9.25,34.1,,34.039,39.459,,50.563,6.49,71.55,94.896,16.029,2.52,,60.333,7.9079,,14.548,0.8394,7.7,0.8575,13.357,32.724,2.7851,23.75,5.5821,69.968,54.445,42.672,73.257,,16.4,265.49,3.3266,,73.679,,,,,
2012-07-11,9.1,34.083,5.8238,33.521,37.737,133.99,51.102,6.49,71.55,96.269,16.029,2.5,,60.333,7.9359,,14.954,0.8462,7.795,0.8693,13.479,33.81,2.8533,23.782,5.4942,67.861,54.23,42.598,72.341,,16.2,270.78,3.3071,,73.679,,,,,
2012-07-12,9.14,34.476,5.8168,33.273,36.334,129.37,51.196,6.5,71.55,,15.227,2.505,,61.247,7.7888,,14.548,0.8462,7.755,0.8881,13.114,34.227,2.8261,23.715,5.5293,64.923,52.938,42.089,72.949,,16.4,265.77,3.2388,,73.895,,,,,
2012-07-13,9.2,34.282,5.4708,35.111,36.272,129.37,51.512,6.5,71.8,97.055,15.027,2.55,,61.244,7.6203,,14.433,0.8462,7.8,0.8904,13.354,34.327,2.8601,23.715,5.538,65.713,54.487,41.718,72.949,,16.73,266.51,3.2681,,73.937,,,,,
2012-07-16,9.19,34.232,5.5062,37.162,36.525,129.28,51.924,6.5,71.55,97.151,15.188,2.539,,61.43,7.6059,,14.877,0.8462,7.8,0.9021,13.191,34.403,2.8533,23.715,5.4501,66.853,54.53,41.718,72.032,,16.67,266.61,3.2876,,75.657,,,,,
2012-07-17,9.1,33.402,5.3651,39.786,37.61,,51.671,6.5,71.05,97.151,15.484,2.48,,62.16,7.7182,,14.818,0.8258,7.69,0.8787,13.514,34.227,2.8329,23.574,5.5205,67.993,56.812,42.506,74.184,,16.49,266.61,3.4632,,75.571,,,,,
2012-07-18,9.0,33.692,,39.98,35.792,,50.816,6.5,71.25,,15.204,2.46,,62.618,7.7182,,14.444,0.8325,7.6,0.867,13.595,33.343,2.8329,23.582,5.4589,66.941,59.653,42.459,74.858,,16.49,267.81,3.3754,,75.657,,,,,
2012-07-19,8.94,33.92,5.6402,40.525,35.059,128.45,51.196,6.5,71.25,96.073,14.666,2.49,,62.16,7.5149,,14.444,0.8394,7.53,0.8553,13.755,33.81,2.7987,23.582,5.4942,67.993,59.136,41.812,76.03,,16.0,270.78,3.3754,,75.914,,,,,
2012-07-20,8.7,33.301,5.6473,40.692,34.135,135.84,50.311,6.37,71.35,97.348,14.658,2.435,,62.394,7.213,3.6,14.877,0.8462,7.595,0.8482,13.729,33.559,2.8193,23.435,5.4677,67.993,58.103,42.051,74.799,,15.32,270.12,3.4242,,76.173,,,,,
2012-07-23,8.6,33.301,,40.747,33.784,135.84,47.214,6.5,71.15,94.159,14.41,2.33,,61.019,6.8054,5.16,14.548,0.8462,7.49,0.8436,13.486,32.306,2.7032,23.263,5.3008,67.117,56.296,40.512,75.103,,15.95,262.89,3.1901,,76.516,,,,,
2012-07-24,8.29,32.909,5.6473,41.302,34.549,,48.636,6.5,68.85,92.246,14.346,2.374,,60.335,6.9038,7.18,14.274,0.8462,7.47,0.8553,13.487,33.225,2.7237,23.315,5.4501,67.028,57.63,40.791,75.103,,15.95,259.92,3.3169,,75.614,,,,,
2012-07-25,8.45,32.281,,42.504,34.549,137.69,48.984,6.28,69.4,93.227,14.426,2.4,,60.1,6.9669,6.2,13.895,0.8258,7.35,0.8389,13.271,33.392,2.7305,23.449,5.3623,65.976,57.673,41.115,,,16.1,260.29,3.3169,,75.228,,,,,
2012-07-26,8.6,32.517,5.5768,44.175,35.059,,47.403,5.9,66.65,90.921,14.346,2.0,,59.419,7.1916,6.19,14.274,0.8394,7.35,0.8224,13.399,33.392,2.6826,23.416,5.4063,66.151,58.533,40.791,74.732,,15.96,259.92,3.3559,,75.484,,,,,
2012-07-27,9.15,33.886,5.5838,44.175,35.378,,47.593,5.9,69.05,,14.258,2.088,,60.307,7.1285,6.95,14.488,0.8122,7.5,0.8412,13.675,33.542,2.7168,23.402,5.4237,67.556,57.931,41.626,73.755,,15.99,262.89,3.3169,,76.087,,,,,
2012-07-30,8.6,34.083,,43.067,34.549,137.69,48.257,5.7,68.25,92.148,14.066,2.099,,60.916,7.0442,5.16,14.488,0.819,7.5,0.8317,13.608,32.608,2.7441,23.315,5.3095,67.117,58.232,41.718,73.257,,16.27,262.61,3.3462,,76.473,,,,,
2012-07-31,8.9,34.85,5.3156,42.965,35.696,,51.196,5.7,70.35,92.784,12.823,2.0,,59.887,7.0582,6.0,14.274,0.8462,7.5,0.8341,13.514,32.724,2.7851,22.649,5.4764,67.117,60.169,42.08,74.184,,17.0,264.56,3.4047,,76.516,,,,,
2012-08-01,,35.339,,42.04,35.059,137.69,50.88,5.7,70.3,90.282,12.823,2.03,,58.95,7.1214,7.14,14.504,0.7987,7.595,0.8553,13.434,32.016,2.7305,22.848,5.3184,68.169,58.966,41.532,73.565,,17.5,264.1,3.4535,,81.459,,,,,
2012-08-02,8.9,35.109,5.499,42.687,34.486,,51.196,5.7,71.0,91.263,12.695,1.995,,58.294,7.1847,8.0,14.438,0.8054,7.5,0.8482,13.613,32.306,2.7305,22.483,5.2392,66.678,59.093,41.023,73.257,,17.55,269.21,3.512,,81.245,,,,,
2012-08-03,9.1,35.258,,42.808,34.869,133.99,51.164,5.7,71.0,93.717,13.345,1.973,,58.294,7.4512,7.0,14.438,0.8122,7.65,0.8482,13.559,31.723,2.7305,22.443,5.3974,66.678,60.987,42.172,70.745,,17.74,277.57,3.6096,,80.214,,,,,
2012-08-06,9.09,35.258,,42.965,35.378,134.91,51.954,5.7,71.1,95.385,13.176,1.975,,58.997,7.5217,6.0,14.438,0.8122,7.6,0.8693,13.836,32.14,2.7305,22.615,5.3534,64.923,62.839,42.181,73.509,,17.35,284.99,3.6291,,79.956,,,,,
2012-08-07,,35.258,5.6331,43.232,35.601,,52.524,5.5,71.0,95.876,13.224,1.909,,58.95,7.6408,4.8,14.433,0.8122,7.65,0.8693,13.952,32.14,2.7305,22.615,5.3008,64.835,61.202,41.718,73.257,,17.7,283.5,3.6291,,79.956,,,,,
2012-08-08,9.0,35.258,,42.504,34.995,,53.724,5.5,71.0,95.876,13.152,1.845,,58.202,7.6128,5.45,14.494,0.8122,7.51,0.8459,14.042,31.781,2.7305,22.456,5.2743,66.941,62.235,42.181,71.731,,17.5,285.9,3.6193,,79.14,,,,,
2012-08-09,9.3,35.729,,42.04,34.421,,55.936,4.91,70.8,95.876,13.152,1.85,,58.95,7.571,4.8,13.725,0.7784,7.4,0.8553,14.641,31.221,2.7305,22.516,5.3359,69.046,62.839,42.172,72.648,,17.49,295.37,3.7461,,77.85,,,,,
2012-08-10,9.88,35.698,,42.023,33.85,137.23,54.988,4.91,70.9,93.324,13.184,1.83,,58.015,7.6203,5.7,13.396,0.7921,7.4,0.8295,14.524,32.14,2.6964,22.529,5.4414,70.1,62.839,41.718,72.341,,17.0,296.59,3.7169,,77.376,,,,,
2012-08-13,9.87,35.698,,41.578,34.294,137.69,55.651,5.0,71.0,90.871,13.169,1.765,,59.419,7.3746,,12.907,0.7852,7.4,0.8482,14.515,32.557,2.7305,22.436,5.4063,71.943,63.354,41.392,72.949,,16.9,295.19,3.7266,,78.407,,,,,
2012-08-14,9.45,36.12,,41.578,34.103,138.61,53.092,5.0,71.2,94.11,13.144,1.769,,58.483,7.4443,5.0,13.389,0.7716,7.5,0.8436,14.166,33.392,2.7441,22.016,5.371,72.819,62.794,42.089,72.648,,16.99,295.02,3.6876,,78.839,,,,,
2012-08-16,9.46,36.278,5.1743,41.588,34.421,143.14,53.155,5.0,71.3,93.668,14.026,1.75,,60.823,7.543,5.5,13.379,0.7784,7.4,0.8459,14.337,34.729,2.7782,22.317,5.3359,73.083,63.699,41.412,72.341,,16.89,294.36,3.6681,,78.236,,,,,
2012-08-17,9.45,35.963,5.1884,41.699,33.784,146.0,51.26,4.75,71.3,92.442,14.018,1.79,,63.629,7.6203,5.5,13.17,0.7716,7.45,0.8248,14.354,35.054,2.7782,22.469,5.3359,71.943,63.527,41.384,70.69,,17.5,292.41,3.5608,,78.407,,,,,
2012-08-20,9.3,36.356,5.1884,42.133,33.242,,51.196,4.8,71.3,91.068,13.633,1.78,,63.629,7.634,6.6,13.823,0.7581,7.485,0.8224,14.329,35.321,2.8124,22.383,5.3623,71.241,63.784,41.718,71.179,,17.0,288.7,3.5705,,78.236,,,,,
2012-08-21,8.5,36.748,5.1884,43.335,33.115,147.66,51.512,4.8,71.35,90.773,14.426,1.777,,63.488,7.6128,,13.187,0.7513,7.5,0.8482,14.113,36.107,2.8329,22.848,5.503,71.897,64.56,42.831,72.341,,16.8,293.35,3.6096,,78.665,,,,,
2012-08-22,9.0,36.192,,43.658,33.147,,50.88,,71.4,92.098,14.827,1.779,,62.085,7.2334,7.0,13.181,0.7513,7.5,0.8459,14.166,36.647,2.7987,22.909,5.7051,71.943,62.623,42.645,72.341,,16.7,293.35,3.6291,,78.236,,,,,
2012-08-23,9.07,37.021,5.1955,42.594,32.414,147.39,50.374,4.9,71.4,90.822,14.682,1.765,,62.974,7.3746,7.4,13.187,0.7175,7.5,0.8202,14.301,38.067,2.7987,22.769,5.4501,71.943,63.957,42.645,71.242,,16.7,292.69,3.5998,,78.752,,,,,
